library,precision,k,policy,iteration,time,GFLOPS
oblas,d,9000,close,2,1.036865,1406.161933
oblas,d,9000,close,3,1.039824,1402.160885
oblas,d,9000,close,4,1.027065,1419.579252
oblas,d,9000,close,5,1.092218,1334.897923
oblas,d,9000,spread,1,1.044632,1395.706727
oblas,d,9000,spread,2,1.016467,1434.379788
oblas,d,9000,spread,3,1.043881,1396.710960
oblas,d,9000,spread,4,1.028636,1417.410865
oblas,d,9000,spread,5,1.032292,1412.390457
oblas,d,10000,false,1,1.704801,1173.157414
oblas,d,10000,false,2,1.676781,1192.761763
oblas,d,10000,false,3,1.666307,1200.259306
oblas,d,10000,false,4,1.632258,1225.296701
oblas,d,10000,false,5,1.868085,1070.615287
oblas,d,10000,close,1,1.304833,1532.763094
oblas,d,10000,close,2,1.360377,1470.180948
oblas,d,10000,close,3,1.357422,1473.380762
oblas,d,10000,close,4,1.415412,1413.016410
oblas,d,10000,close,5,1.349528,1481.999183
oblas,d,10000,spread,1,1.366931,1463.131899
oblas,d,10000,spread,2,1.346057,1485.821527
oblas,d,10000,spread,3,1.382148,1447.022656
oblas,d,10000,spread,4,1.384920,1444.127214
oblas,d,10000,spread,5,1.364100,1466.168564
oblas,d,11000,false,1,2.078715,1280.599120
oblas,d,11000,false,2,2.040653,1304.484221
oblas,d,11000,false,3,2.256980,1179.452286
oblas,d,11000,false,4,2.016852,1319.878838
oblas,d,11000,false,5,2.081579,1278.836888
oblas,d,11000,close,1,1.776421,1498.518694
oblas,d,11000,close,2,1.888287,1409.743045
oblas,d,11000,close,3,1.874514,1420.101503
oblas,d,11000,close,4,1.977154,1346.379370
oblas,d,11000,close,5,1.835282,1450.458487
oblas,d,11000,spread,1,1.781930,1493.886031
oblas,d,11000,spread,2,1.759280,1513.119256
oblas,d,11000,spread,3,1.777325,1497.756355
oblas,d,11000,spread,4,1.804598,1475.120563
oblas,d,11000,spread,5,1.811298,1469.664566
oblas,d,12000,false,1,2.556420,1351.890753
oblas,d,12000,false,2,2.689732,1284.886150
oblas,d,12000,false,3,2.558950,1350.553998
