library,precision,k,policy,iteration,time,GFLOPS
oblas,d,11000,spread,3,1.840743,1446.155458
oblas,d,11000,spread,4,1.868470,1424.694837
oblas,d,11000,spread,5,1.742795,1527.431306
oblas,d,12000,false,1,2.619569,1319.301070
oblas,d,12000,false,2,2.728063,1266.832991
oblas,d,12000,false,3,2.768587,1248.290251
oblas,d,12000,false,4,2.609154,1324.567092
oblas,d,12000,false,5,2.646499,1305.875974
oblas,d,12000,close,1,2.356386,1466.652674
oblas,d,12000,close,2,2.400901,1439.459418
oblas,d,12000,close,3,2.262382,1527.593498
oblas,d,12000,close,4,2.295829,1505.338545
oblas,d,12000,close,5,2.388900,1446.690834
oblas,d,12000,spread,1,2.353700,1468.326461
oblas,d,12000,spread,2,2.240309,1542.644096
oblas,d,12000,spread,3,2.300666,1502.173829
oblas,d,12000,spread,4,2.393821,1443.716874
oblas,d,12000,spread,5,2.443303,1414.478809
oblas,d,13000,false,1,3.255965,1349.523259
oblas,d,13000,false,2,3.180814,1381.407578
oblas,d,13000,false,3,3.196460,1374.645538
oblas,d,13000,false,4,3.394401,1294.484786
oblas,d,13000,false,5,3.245092,1354.044796
oblas,d,13000,close,1,2.935928,1496.630667
oblas,d,13000,close,2,2.881195,1525.061396
oblas,d,13000,close,3,3.056716,1437.490573
oblas,d,13000,close,4,2.961294,1483.810749
oblas,d,13000,close,5,2.916299,1506.704073
oblas,d,13000,spread,1,2.813764,1561.609173
oblas,d,13000,spread,2,2.915738,1506.993979
oblas,d,13000,spread,3,3.007113,1461.202040
oblas,d,13000,spread,4,2.781103,1579.948760
oblas,d,13000,spread,5,2.814330,1561.295033
oblas,d,14000,false,1,3.849894,1425.493673
oblas,d,14000,false,2,3.878743,1414.891224
oblas,d,14000,false,3,3.821236,1436.184605
oblas,d,14000,false,4,3.891895,1410.109877
oblas,d,14000,false,5,3.897653,1408.026806
oblas,d,14000,close,1,3.924883,1398.258300
oblas,d,14000,close,2,3.553545,1544.373460
oblas,d,14000,close,3,3.880465,1414.263452
oblas,d,14000,close,4,3.542549,1549.167195
oblas,d,14000,close,5,3.540149,1550.217263
oblas,d,14000,spread,1,3.501250,1567.439988
oblas,d,14000,spread,2,3.427922,1600.969911
oblas,d,14000,spread,3,3.562393,1540.537555
oblas,d,14000,spread,4,3.623477,1514.567477
oblas,d,14000,spread,5,3.665545,1497.185389
oblas,d,15000,false,1,4.560125,1480.222589
oblas,d,15000,false,2,4.666230,1446.563846
oblas,d,15000,false,3,4.818966,1400.715439
oblas,d,15000,false,4,4.551857,1482.911196
oblas,d,15000,false,5,4.485180,1504.956387
oblas,d,15000,close,1,4.386153,1538.934141
oblas,d,15000,close,2,4.178809,1615.292728
oblas,d,15000,close,3,4.797985,1406.840677
oblas,d,15000,close,4,4.450611,1516.645801
oblas,d,15000,close,5,4.429797,1523.771989
oblas,d,15000,spread,1,4.224193,1597.938198
oblas,d,15000,spread,2,4.328694,1559.361927
oblas,d,15000,spread,3,4.259896,1584.545642
oblas,d,15000,spread,4,4.496616,1501.128953
oblas,d,15000,spread,5,4.833228,1396.582295
oblas,d,16000,false,1,5.271844,1553.915403
oblas,d,16000,false,2,5.344448,1532.805726
oblas,d,16000,false,3,5.345167,1532.599503
oblas,d,16000,false,4,5.363772,1527.283278
oblas,d,16000,false,5,5.362469,1527.654638
oblas,d,16000,close,1,5.107560,1603.896835
oblas,d,16000,close,2,5.029904,1628.659216
