library,precision,n_threads,iteration,time,GFLOPS
oblas,d,48,5,1.335524,1497.539096
blis,f,2,1,12.982731,154.050789
blis,f,2,2,11.167318,179.094030
blis,f,2,3,11.205798,178.479041
blis,f,2,4,12.491605,160.107531
blis,f,2,5,11.208956,178.428755
blis,f,4,1,6.340378,315.438608
blis,f,4,2,6.366373,314.150640
blis,f,4,3,6.341472,315.384192
blis,f,4,4,6.313259,316.793602
blis,f,4,5,6.336314,315.640918
blis,f,8,1,3.147608,635.403166
blis,f,8,2,3.173890,630.141592
blis,f,8,3,3.069240,651.627214
blis,f,8,4,3.111691,642.737421
blis,f,8,5,3.103007,644.536074
blis,f,12,1,2.046330,977.359322
blis,f,12,2,2.031428,984.529160
blis,f,12,3,2.027637,986.369738
blis,f,12,4,2.026015,987.159742
blis,f,12,5,2.083057,960.127347
blis,f,16,1,1.496023,1336.878225
blis,f,16,2,1.502453,1331.156830
blis,f,16,3,1.515334,1319.840685
blis,f,16,4,1.675155,1193.919038
blis,f,16,5,1.483890,1347.808459
blis,f,20,1,1.226820,1630.230430
blis,f,20,2,1.213619,1647.963578
blis,f,20,3,1.180910,1693.608698
blis,f,20,4,1.232046,1623.315460
blis,f,20,5,1.224330,1633.546715
blis,f,24,1,1.048159,1908.107916
blis,f,24,2,1.001847,1996.313316
blis,f,24,3,1.020190,1960.419960
blis,f,24,4,1.088665,1837.113142
blis,f,24,5,1.066461,1875.361727
blis,f,28,1,2.087214,958.214934
blis,f,28,2,2.728422,733.024457
blis,f,28,3,2.595866,770.455838
blis,f,28,4,2.751026,727.001549
blis,f,28,5,2.480726,806.215644
blis,f,32,1,3.277060,610.303055
blis,f,32,2,2.685881,744.634579
blis,f,32,3,3.073957,650.627237
blis,f,32,4,3.519681,568.233333
blis,f,32,5,3.115482,641.955140
blis,f,36,1,3.438434,581.660199
blis,f,36,2,3.993142,500.858698
blis,f,36,3,4.324104,462.523552
blis,f,36,4,4.548409,439.714207
blis,f,36,5,3.663320,545.952778
blis,f,40,1,3.856454,518.611097
blis,f,40,2,3.802063,526.030182
blis,f,40,3,3.880000,515.463976
blis,f,40,4,3.698167,540.808429
blis,f,40,5,3.620769,552.368804
blis,f,44,1,4.575238,437.135756
blis,f,44,2,4.436116,450.844826
blis,f,44,3,4.227580,473.083890
blis,f,44,4,4.352811,459.473203
blis,f,44,5,4.340463,460.780297
