library,precision,n_threads,iteration,time,GFLOPS
blis,d,216,4,3.074770,650.455054
blis,d,216,5,2.753611,726.319074
blis,d,224,1,2.746219,728.274013
blis,d,224,2,3.002226,666.172431
blis,d,224,3,2.818057,709.708923
blis,d,224,4,3.044419,656.939711
blis,d,224,5,3.212704,622.528636
blis,d,232,1,4.045912,494.326074
blis,d,232,2,3.319898,602.428215
blis,d,232,3,3.811968,524.663343
blis,d,232,4,3.967368,504.112489
blis,d,232,5,3.903336,512.382199
blis,d,240,1,3.462954,577.541568
blis,d,240,2,3.427176,583.570895
blis,d,240,3,2.833649,705.803673
blis,d,240,4,3.804329,525.716895
blis,d,240,5,3.332031,600.234562
blis,d,248,1,2.884493,693.362709
blis,d,248,2,2.990872,668.701206
blis,d,248,3,3.441618,581.122023
blis,d,248,4,3.065887,652.339685
blis,d,248,5,3.301527,605.780341
blis,d,256,1,3.003664,665.853414
blis,d,256,2,2.797687,714.876126
blis,d,256,3,2.854809,700.572323
blis,d,256,4,2.905681,688.306818
blis,d,256,5,3.167792,631.354571
